kerajaan;orang;peran;ayah;ibu;pasangan;anak;namaKerajaan;ibuKota;agama;pendahulu;penerus;tahunMulai;wikidataID;tglLahir;tglMati;saudara;kerabat;dinasti;personWikidataID;source;confidence_score;manual_check;data_source;master_id
Kesultanan Aceh;Salahuddin dari Aceh;Ali Mughayat Syah dari Aceh;Ali Mughayat Syah dari Aceh;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;1548-11-25T00:00:00Z;;;;http://www.wikidata.org/entity/Q4264920;wikidata;1.0;False;;Salahuddin dari Aceh
Kesultanan Aceh;Muhammad Daud Syah dari Aceh;;Sultan Mahmud Syah;Nyak Beulukeh;Teungku Putroe Gambar Gading;;;;;;;;;1864-01-01T00:00:00Z;1939-02-06T00:00:00Z;;;;http://www.wikidata.org/entity/Q12499353;llm_imputed;0.9;False;Wikipedia Scrape;Muhammad Daud Syah dari Aceh
Kesultanan Aceh;Naqiatuddin dari Aceh;;;;;Zaqiatuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;1650-01-01T00:00:00Z;1678-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12500116;wikidata;1.0;False;;Naqiatuddin dari Aceh
Kesultanan Banjar;Sulaiman dari Banjar;Tahmidullah II dari Banjar;Tahmidullah II dari Banjar;;;;;;;;;;;1761-01-01T00:00:00Z;1825-06-03T00:00:00Z;;;;http://www.wikidata.org/entity/Q12517283;wikidata;1.0;False;;Sulaiman dari Banjar
Kesultanan Banjar;Saidullah dari Banjar;Inayatullah dari Banjar;Inayatullah dari Banjar;;;Tahlilullah;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;1660-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q10975742;wikidata;1.0;False;;Saidullah dari Banjar
Kesultanan Banjar;Inayatullah dari Banjar;Mustain Billah dari Banjar;Mustain Billah dari Banjar;;;Saidullah dari Banjar, Sultan Agung dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;;;;;http://www.wikidata.org/entity/Q10965522;wikidata;1.0;False;;Inayatullah dari Banjar
Kesultanan Banjar;Suriansyah dari Banjar;;Raden Mantri Alu;Puteri Galuh Beranakan (Ratu Intan Sari);;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;1546-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q10950705;llm_imputed;0.9;False;Wikipedia Scrape;Suriansyah dari Banjar
Kesultanan Banten;Maulana Muhammad;Maulana Yusuf;Maulana Yusuf;;;;;;;;;;;1982-08-08T00:00:00Z;;Pangeran Arya Jepara;;;http://www.wikidata.org/entity/Q123896563;llm_imputed;0.8;False;Wikipedia Scrape;Maulana Muhammad
Kesultanan Aceh;Badrul Alam dari Aceh;;;;;Jamalul Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;1702-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18205088;wikidata;1.0;False;;Badrul Alam dari Aceh
Kesultanan Aceh;Sultan Alauddin Ahmad Syah;;;;;Sultan Alauddin Johan Syah;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;1735-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204952;wikidata;1.0;False;;Sultan Alauddin Ahmad Syah
Kesultanan Aceh;Sultan Alauddin Riayat Syah;;;;;Sultan Ali Riayat Syah;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;1605-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204970;wikidata;1.0;False;;Sultan Alauddin Riayat Syah
Kesultanan Aceh;Sultan Perkasa Alam Syarif Lamtui;;;;;Jamalul Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;;;;;http://www.wikidata.org/entity/Q18210821;wikidata;1.0;False;;Sultan Perkasa Alam Syarif Lamtui
Kesultanan Demak;Sunan Gunung Jati;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;;;Maulana Hasanuddin;;;;;;;;1448-01-01T00:00:00Z;1569-01-01T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q4201195;wikidata;1.0;False;;Sunan Gunung Jati
Kesultanan Banten;Abu al-Ma'ali;Abu al-Mafakhir;Abu al-Mafakhir;;;Tirtayasa dari Banten;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;http://www.wikidata.org/.well-known/genid/18c9b24f542db93a3c45cebe1db76186;1650-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q41799422;wikidata;1.0;False;;Abu al-Ma'ali
Kesultanan Banten;Maulana Yusuf;Maulana Hasanuddin;Maulana Hasanuddin;Ratu Ayu Kirana;Ratu Hadijah;Ratu Winaon, Pangeran Muhammad;;;;;;;;;;;;;http://www.wikidata.org/entity/Q109697553;llm_imputed;0.9;False;Wikipedia Scrape;Maulana Yusuf
Kesultanan Banjar;Surya Alam dari Banjar;Tahlilullah;Tahlilullah;;;Tamjidillah I dari Banjar;;;;;;;;;;;;;http://www.wikidata.org/entity/Q12518174;wikidata;1.0;False;;Surya Alam dari Banjar
Kesultanan Banjar;Tahmidullah II dari Banjar;Tamjidillah I dari Banjar;Tamjidillah I dari Banjar;;;Sulaiman dari Banjar;;;;;;;;1727-01-01T00:00:00Z;1801-04-19T00:00:00Z;;;;http://www.wikidata.org/entity/Q12517718;wikidata;1.0;False;;Tahmidullah II dari Banjar
Kesultanan Banjar;Muhammad Seman dari Banjar;;Pangeran Antasari;Nyai Fatimah;two Dayak princesses from the Ot Danum tribe;Gusti Berakit;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;1897-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q12499382;llm_imputed;0.9;False;Wikipedia Scrape;Muhammad Seman dari Banjar
Kesultanan Banjar;Muhammad dari Banjar;;Hamidullah;;Putri Tamjidillah I;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;1730-01-01T00:00:00Z;1761-01-16T00:00:00Z;;;;http://www.wikidata.org/entity/Q12499402;llm_imputed;0.8;False;Wikipedia Scrape;Muhammad dari Banjar
Kesultanan Banjar;Rakyatullah dari Banjar;;Marhum Panembahan;Seorang selir dari suku Jawa;Andin Hayu, Nyai Mas Tapi;Raden Hangkut (Pangeran Aria Wiraraja), Puteri Samut (Puteri Galuh Hasanah), Puteri Kumkuma;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;;;;;http://www.wikidata.org/entity/Q12507782;llm_imputed;0.9;False;Wikipedia Scrape;Rahmatullah dari Banjar
Kesultanan Banjar;Soeria Kasoema;;Bayan Aji;Galuh Salamah;Ratu Lim Pe Tek Nio (Siti Ra’imah);;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;;HM Normas, Ung Dibab (M. Jafri), Galuh Rahmah, Galuh Amnah (Aminah), H Hamid, HM Said (Corong);;;http://www.wikidata.org/entity/Q12515777;llm_imputed;0.9;False;Wikipedia Scrape;Soeria Kasoema
Kesultanan Banjar;Tamjidullah II dari Banjar;;Abdul Rahman dari Banjar;Nyai Biyar (Nyai Besar Aminah Putri Dayak Tionghoa);;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;1817-01-01T00:00:00Z;;Hidayatullah II dari Banjar, Pangeran Ratu Rahmatullah;;;http://www.wikidata.org/entity/Q12519059;llm_imputed;0.9;False;Wikipedia Scrape;Tahmidullah II dari Banjar
Kesultanan Banten;Maulana Hasanuddin;Sunan Gunung Jati;Sunan Gunung Jati;;;Maulana Yusuf;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;1478-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12497581;wikidata;1.0;False;;Maulana Hasanuddin
Kesultanan Aceh;Iskandar Tsani dari Aceh;Ahmad Shah II of Pahang;Ahmad Shah II of Pahang;Safiatuddin dari Aceh;Safiatuddin dari Aceh;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;1610-01-01T00:00:00Z;1641-02-15T00:00:00Z;;;;http://www.wikidata.org/entity/Q4264509;wikidata;1.0;False;;Iskandar Tsani dari Aceh
Kesultanan Aceh;Iskandar Muda dari Aceh;;;;;Safiatuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;1583-01-01T00:00:00Z;1636-12-27T00:00:00Z;;;;http://www.wikidata.org/entity/Q375774;wikidata;1.0;False;;Muda dari Aceh
Kesultanan Banten;Abu al-Fadhl;Abu an-Nasr;Abu an-Nasr;;;;;;;;;;;http://www.wikidata.org/.well-known/genid/f9ae6c7a1c272153117e99a2bf8cadd7;1690-01-01T00:00:00Z;Abu al-Mahasin;;;http://www.wikidata.org/entity/Q57818896;wikidata;1.0;False;;Abu al-Fadhl
Kesultanan Banten;Abu al-Mahasin;Abu an-Nasr;Abu an-Nasr;;;Syifa Zainularifin, Wasi Zainulalimin;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;http://www.wikidata.org/.well-known/genid/776342bfdce90153563b8e112b3290de;1733-01-01T00:00:00Z;Abu al-Fadhl;;;http://www.wikidata.org/entity/Q57819481;wikidata;1.0;False;;Abu al-Mahasin
Kesultanan Aceh;Cut Nya’ Dhien;Teuku Nanta Seutia;;Teuku Umar;;;;;;;;;;;;;;;;original;1.0;False;;Cut Nya’ Dhien
Kesultanan Banten;Abu al-Mafakhir;Maulana Muhammad;Maulana Muhammad;;;Abu al-Ma'ali;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;1596-01-01T00:00:00Z;1651-03-10T00:00:00Z;;;;http://www.wikidata.org/entity/Q7130931;wikidata;1.0;False;;Abu al-Mafakhir
Kesultanan Aceh;Husain Ali Riayat Syah dari Aceh;Alauddin al-Qahhar dari Aceh;Alauddin al-Qahhar dari Aceh;;;Muda dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496;;;1579-06-08T00:00:00Z;;;;http://www.wikidata.org/entity/Q12709858;wikidata;1.0;False;;Husain Ali Riayat Syah dari Aceh
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa
Kesultanan Banten;Syifa Zainularifin;Abu al-Mahasin;Abu al-Mahasin;;;Arif Zainulasyiqin;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;http://www.wikidata.org/.well-known/genid/1de0d03f0e665e7aaf6d143b26b7c5d7;1750-01-01T00:00:00Z;Wasi Zainulalimin;;;http://www.wikidata.org/entity/Q57820133;wikidata;1.0;False;;Syifa Zainularifin
Kesultanan Banten;Wasi Zainulalimin;Abu al-Mahasin;Abu al-Mahasin;;;;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526;;;;Syifa Zainularifin;;;http://www.wikidata.org/entity/Q57820832;wikidata;1.0;False;;Wasi Zainulalimin
Kerajaan Klungkung;Dewa Agung Gede;Dewa Agung Jambe I;Dewa Agung Jambe I;;;Dewa Agung Made;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154103;wikidata;1.0;False;;Dewa Agung Gede
Kerajaan Klungkung;Dewa Agung Jambe II;Dewa Agung Putra III Bhatara Dalem;;;;Dewa Agung Gede;;;;;;;;;;;Dalem Di Made;;http://www.wikidata.org/entity/Q121154102;wikidata;1.0;False;;Dewa Agung Jambe II
Kerajaan Klungkung;Dewa Agung Made;Dewa Agung Gede;Dewa Agung Gede;;;Dewa Agung Śakti;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154105;wikidata;1.0;False;;Dewa Agung Made
Kerajaan Klungkung;Dewa Agung Putra I Kusamba;Dewa Agung Śakti;Dewa Agung Śakti;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154109;wikidata;1.0;False;;Dewa Agung Putra I Kusamba
Kerajaan Klungkung;Dewa Agung Śakti;Dewa Agung Made;Dewa Agung Made;;;Dewa Agung Putra I Kusamba;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154107;wikidata;1.0;False;;Dewa Agung Śakti
kerajaan demak;Sunan Bonang;Sunan Ampel;Sunan Ampel;;;;;;;;;;;1465-01-01T00:00:00Z;1525-01-01T00:00:00Z;Sunan Drajat;Sunan Giri;;http://www.wikidata.org/entity/Q7443276;wikidata;1.0;False;;Sunan Bonang
Kesultanan Siak Sri Inderapura;Sayyid Usman Syahabuddin;;;;;Sayyid Ali dari Siak, Sultan Syarif Abdurrahman;;;;;;;;;;;;;http://www.wikidata.org/entity/Q135319723;wikidata;1.0;False;;Sayyid Usman Syahabuddin
Kesultanan Cirebon;Pangeran Walangsungsang;Sri Baduga Maharaja;Sri Baduga Maharaja;;;;;;;;;;;1423-01-01T00:00:00Z;1529-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q131955027;wikidata;1.0;False;;Pangeran Walangsungsang
Kesunanan Surakarta;Pakubuwana X;Pakubuwana IX;Pakubuwana IX;;;G. P. H. Djatikoesoemo, Haryo Mataram, Kussalbiyah, Pakubuwana XI, Retno Puwoso;;;;;;;;1866-11-29T00:00:00Z;1939-02-22T00:00:00Z;;Mooryati Soedibyo;Wangsa Mataram;http://www.wikidata.org/entity/Q2330098;wikidata;1.0;False;;Pakubuwana X
Kesultanan Siak Sri Inderapura;Abdul Jalil Syah dari Siak;Mahmud Syah II dari Johor;Mahmud Syah II dari Johor;;;Mahmud dari Siak;;;;;;;;http://www.wikidata.org/.well-known/genid/3a4ab4bd80af2264d5e0a0c45a341902;1746-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q11169169;wikidata;1.0;False;;Abdul Jalil Syah dari Siak
Kesultanan Lingga;Sulaiman II Badrul Alam Syah;Abdul Rahman Muazzam Syah dari Lingga;Abdul Rahman Muazzam Syah dari Lingga;;;;;;;;;;;http://www.wikidata.org/.well-known/genid/68d127c6441c7f5e61579ff1c1cb8030;1883-09-17T00:00:00Z;;;Wangsa Bendahara;http://www.wikidata.org/entity/Q12709895;wikidata;1.0;False;;Sulaiman II Badrul Alam Syah
Kerajaan Klungkung;Dewa Agung Jambe I;;;;;Dewa Agung Gede;;;;;;;;;;;Dalem Di Made;;http://www.wikidata.org/entity/Q121154102;wikidata;1.0;False;;Dewa Agung Jambe I
Kerajaan Klungkung;Dewa Agung Oka Geg;;;;;;;;;;;;;;1964-01-01T00:00:00Z;;Dewa Agung Jambe II;;http://www.wikidata.org/entity/Q121142872;wikidata;1.0;False;;Dewa Agung Oka Geg
Kerajaan Klungkung;Dewa Agung Putra III Bhatara Dalem;;;;;Dewa Agung Jambe II;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154113;wikidata;1.0;False;;Dewa Agung Putra III Bhatara Dalem
Kesultanan Tidore;Al-Mansur dari Tidore;;;;;Mir of Tidore;;Tidore;Sunni Islam;;Dutch East Indies;1081;;;1526-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q89372631;wikidata;1.0;False;;Al-Mansur dari Tidore
Kesultanan Tidore;Mir of Tidore;Al-Mansur dari Tidore;Al-Mansur dari Tidore;;;;;Tidore;Sunni Islam;;Dutch East Indies;1081;;1510-01-01T00:00:00Z;1550-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q89377011;wikidata;1.0;False;;Mir of Tidore
Kadipaten Surabaya;Pangeran Pekik;Jayalengkara;Jayalengkara;;;;;Surabaya;Islam;Demak Sultanate;Mataram Sultanate;;;1650-01-01T00:00:00Z;1659-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12502604;wikidata;1.0;False;;Pangeran Pekik
Kutai;Muhammad bin Yahya;;;;;;Kutai;;;;;;http://www.wikidata.org/entity/Q1794655;1844-01-01T00:00:00Z;1949-02-17T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q50702104;wikidata;1.0;False;;Muhammad bin Yahya
Kesunanan Surakarta;Kanjeng Raden Mas Haryo Wuryaningrat;;;;;;;Surakarta;Kejawèn, Sunni Islam;Mataram Sultanate;Special Region of Surakarta;;;;;Kanjeng Raden Mas Haryo Sosrodiningrat V;;Kesunanan Surakarta;http://www.wikidata.org/entity/Q104765484;wikidata;1.0;False;;Kanjeng Raden Mas Haryo Wuryaningrat
Kesultanan Cirebon;Panembahan Ratu I;;;;Glampok Raras;;;;;;;;;1547-01-01T00:00:00Z;1649-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q132673938;llm_imputed;0.8;False;Wikipedia Scrape;Panembahan Ratu I
Kesultanan Siak Sri Inderapura;Syarif Kasim II dari Siak;Syarif Hasyim dari Siak;Syarif Hasyim dari Siak;;;;;;;;;;;1893-12-01T00:00:00Z;1968-04-23T00:00:00Z;;;;http://www.wikidata.org/entity/Q11214817;wikidata;1.0;False;;Syarif Kasim II dari Siak
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa
Kesultanan Cirebon;Sunan Gunung Jati;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;;;Maulana Hasanuddin;;;;;;;;1448-01-01T00:00:00Z;1569-01-01T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q4201195;wikidata;1.0;False;;Sunan Gunung Jati
Kesultanan Banjar;Tahlilullah;Saidullah dari Banjar;Saidullah dari Banjar;;;Surya Alam dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;1654-01-01T00:00:00Z;1708-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748674;wikidata;1.0;False;;Tahlilullah
Kesultanan Pajang;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;;;Islam;Demak Sultanate;Mataram Sultanate;1568;;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak
Kesultanan Banjar;Tamjidillah I dari Banjar;Surya Alam dari Banjar;Surya Alam dari Banjar;;;Tahmidullah II dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;;;;;http://www.wikidata.org/entity/Q19741752;wikidata;1.0;False;;Tahmidullah II dari Banjar
Kadipaten Surabaya;Jayalengkara;;;;;Pangeran Pekik;;Surabaya;Islam;Demak Sultanate;Mataram Sultanate;;;;;;;;http://www.wikidata.org/entity/Q133897328;wikidata;1.0;False;;Jayalengkara
Kesultanan Banjar;Adam dari Banjar;;Sulaiman dari Banjar;;;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;1776-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q16163200;llm_imputed;0.8;False;Wikipedia Scrape;Adam dari Banjar
Kesultanan Cirebon;Rara Santang;Sri Baduga Maharaja;Sri Baduga Maharaja;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;Sunan Gunung Jati;;;;;;;;1426-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q136235790;wikidata;1.0;False;;Rara Santang
Kesultanan Banjar;Hamidullah dari Banjar;;Amirullah Bagus Kesuma;;;Pangeran Mohammad Aliuddin Aminullah;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;;Pangeran Tamjidillah I;;;http://www.wikidata.org/entity/Q17998598;llm_imputed;0.9;False;Wikipedia Scrape;Tahmidullah II dari Banjar
Kesultanan Banjar;Mustain Billah dari Banjar;Hidayatullah I dari Banjar;Hidayatullah I dari Banjar;;;Inayatullah dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526;;;1638-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19752264;wikidata;1.0;False;;Mustain Billah dari Banjar
Kesultanan Ngayogyakarta Hadiningrat;Ahmad Dahlan;;;Nyai Ahmad Dahlan;;;;;;;;;;1989-07-29T00:00:00Z;;;;;http://www.wikidata.org/entity/Q123873568;wikidata;1.0;False;;Ahmad Dahlan
