kerajaan;orang;peran;ayah;ibu;pasangan;anak;namaKerajaan;ibuKota;agama;pendahulu;penerus;tahunMulai;wikidataID;tglLahir;tglMati;saudara;kerabat;dinasti;personWikidataID;source;confidence_score;manual_check;data_source;master_id;orang_PageRank;orang_Louvain_Cluster;orang_Betweenness;orang_AdamicAdar_Avg;kerajaan_PageRank;kerajaan_Louvain_Cluster;kerajaan_Betweenness
Kesultanan Aceh;Syarif Saif al-Alam;;Tuanku Sayyid Husein;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q17379942;llm_imputed;0.9;False;Wikipedia Scrape;Syarif Saif al-Alam;0.0019439780925336215;16;0.0012420217353803693;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Muhammad Syah;;Alauddin Jauhar ul-Alam Syah;Isteri kedua Alauddin Jauhar al-Alam;;;;;;;;;;1802-01-01T00:00:00Z;;Abdul Muhammad, Tuanku Ibrahim;;;http://www.wikidata.org/entity/Q17423403;llm_imputed;0.8;False;Wikipedia Scrape;Sultan Muhammad Syah;0.0019439780925336215;20;0.004864585130239779;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Mansur Syah;;Sultan Alauddin Jauhar al-Alam;;;;;;;;;;;;;Alauddin Muhammad Daud Syah I;;;http://www.wikidata.org/entity/Q18204955;llm_imputed;0.8;False;Wikipedia Scrape;Sultan Mansur Syah;0.0019439780925336215;16;0.0012420217353803693;0.3003752809369956;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Sulaiman Syah;;Badruddin Johan Syah;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q18211066;llm_imputed;0.5;False;Wikipedia Scrape;Sultan Sulaiman Syah;0.0026119360336018696;16;0.0012420217353803693;0.30037528093699556;0.04317422354211073;16;0.04325944454027946
Kesultanan Banjar;Khatib Dayan;;;;Saudara perempuan Sultan Suriansyah, Putri Sunan Gunung Jati;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q19746042;llm_imputed;0.7;False;Wikipedia Scrape;Khatib Dayan;0.0019439780925336215;1;0.0019147835087114026;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banten;Wasi Zainulalimin;;Abu al-Mahasin;;;;;;;;;;;;;Syifa Zainularifin;;;http://www.wikidata.org/entity/Q57820832;wikidata;1.0;False;;Wasi Zainulalimin;0.0038684406501249035;14;0.0;0.588050086181226;0.015074013535885198;14;0.03701052268414697
Kesultanan Banjar;Patih Masih;;;;;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q25702210;wikidata;1.0;False;;Patih Masih;0.0019439780925336215;1;0.0;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
kerajaanLabel;orangLabel;ayahLabel;ibuLabel;pasanganLabel;;;;;;;;;;;;;;;;original;1.0;False;;orangLabel;0.0019439780925336215;21;5.1750905640848716e-05;0.0;0.0024948514288799183;21;0.0
Kesultanan Aceh;Safiatuddin dari Aceh;Iskandar Muda dari Aceh;Iskandar Muda dari Aceh;Iskandar Tsani dari Aceh;Iskandar Tsani dari Aceh;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1612-01-01T00:00:00Z;1675-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q7676752;wikidata;1.0;False;;Safiatuddin dari Aceh;0.004156159941155916;16;1.7250301880282906e-05;0.2870638855804423;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Alauddin al-Qahhar dari Aceh;Ali Mughayat Syah dari Aceh;Ali Mughayat Syah dari Aceh;;;Husain Ali Riayat Syah dari Aceh, Sri Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1571-09-28T00:00:00Z;;;;http://www.wikidata.org/entity/Q4708856;wikidata;1.0;False;;Alauddin al-Qahhar dari Aceh;0.005890016441006899;16;2.5875452820424358e-05;0.3177639653806291;0.04317422354211073;16;0.04325944454027946
Kesultanan Banten;Abu an-Nasr;Tirtayasa dari Banten;Tirtayasa dari Banten;;;Abu al-Fadhl, Abu al-Mahasin;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;http://www.wikidata.org/.well-known/genid/6c5c08311c650a4ac701bda3e78fda32;1687-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q4670294;wikidata;1.0;False;;Abu an-Nasr;0.005386546694803901;14;1.7250301880282906e-05;0.6623449706847596;0.015074013535885198;14;0.03701052268414697
Kesultanan Aceh;Cut Nya’ Dhien;Teuku Nanta Seutia;;Teuku Ibrahim Lam Nga;;;;;;;;;;;;;;;;original;1.0;False;;Cut Nya’ Dhien;0.0022745020943413996;22;0.0024667931688804557;0.2961028809588021;0.04317422354211073;16;0.04325944454027946
Kesultanan Banjar;Hidayatullah I dari Banjar;;;;;Mustain Billah dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;1595-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q4272717;wikidata;1.0;False;;Rahmatullah dari Banjar;0.003129950846028953;1;0.0;0.3668601782261411;0.023729428793184494;1;0.024912310965441893
Kesultanan Aceh;Ali Mughayat Syah dari Aceh;;;;;Alauddin al-Qahhar dari Aceh, Salahuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1530-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q868350;wikidata;1.0;False;;Ali Mughayat Syah dari Aceh;0.004570092268202295;16;8.625150940141453e-06;0.3080772112174313;0.04317422354211073;16;0.04325944454027946
Kesultanan Banjar;Rahmatullah dari Banjar;;Suriansyah dari Banjar;;;Pangeran Damang, Raden Zakaria, Sultan Hidayatullah;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;1570-01-01T00:00:00Z;Pangeran Anom, Putri Mayang Sari;;;http://www.wikidata.org/entity/Q6684550;llm_imputed;0.9;False;Wikipedia Scrape;Rahmatullah dari Banjar;0.0019439780925336215;10;0.0046575815076763845;0.3581095459570038;0.023729428793184494;1;0.024912310965441893
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Majapahit;Kertabhumi;Rajasawardhana;Rajasawardhana;;;Bathara Katong, Bondan Kajawan, Raden Bondan Kedjawen, Raden Patah, Ratu Ratna Pembayun;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;;1478-01-01T00:00:00Z;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q127373583;wikidata;1.0;False;;Kertabhumi;0.0023224663901732162;8;0.008538899430740038;0.41375153097898865;0.011990200389390741;8;0.059277787361278825
Kesultanan Demak;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;;;Islam;Demak Sultanate;Mataram Sultanate;1568.0;;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.004298662567649228;9;0.04616755793226381
Kerajaan Mataram;Dyah Gula;Rakai Warak;Rakai Warak;;;;;;;;;;;;;;;Wangsa Sailendra;http://www.wikidata.org/entity/Q130548966;wikidata;1.0;False;;Dyah Gula;0.0019439780925336215;4;0.00017250301880282907;0.5581106265512472;0.008512056163828458;4;0.0006813869242711748
Kerajaan Mataram;Sri Isyana Tunggawijaya;Mpu Sindok;Mpu Sindok;Lokapala;Lokapala;Makutawangsawardhana;;;;;;;;;;;;;http://www.wikidata.org/entity/Q12454585;wikidata;1.0;False;;Sri Isyana Tunggawijaya;0.006068560083510739;4;2.5875452820424358e-05;0.5581106265512472;0.008512056163828458;4;0.0006813869242711748
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;Dyah Nertaja;Kusumawardhani;Kusumawardhani;Kertawijaya, Suhita;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Sultan Ali Riayat Syah;Sultan Alauddin Riayat Syah;Sultan Alauddin Riayat Syah;;;;;;;;;;;;1607-04-04T00:00:00Z;;;;http://www.wikidata.org/entity/Q17424988;wikidata;1.0;False;;Sultan Ali Riayat Syah;0.003381526500650478;16;0.0;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Demak Sultanate;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Pagaruyung Kingdom;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Blambangan Kingdom;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Malacca Sultanate;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Sultanate of Gowa;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;Majapahit;Trowulan;Islam;Singhasari;Bruneian Sultanate;1568.0;http://www.wikidata.org/entity/Q49326;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Kesultanan Demak;Sunan Kudus;Sunan Ngudung;Sunan Ngudung;;;;;;;;;;;;1550-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q5261519;wikidata;1.0;False;;Sunan Kudus;0.0019439780925336215;9;0.0017422804899085735;0.7213475204444816;0.004298662567649228;9;0.04616755793226381
Kesultanan Aceh;Sri Alam dari Aceh;Alauddin al-Qahhar dari Aceh;Alauddin al-Qahhar dari Aceh;;;;;;;;;;;;1579-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q17318556;wikidata;1.0;False;;Sri Alam dari Aceh;0.0031944824243547144;16;0.0;0.3080772112174313;0.04317422354211073;16;0.04325944454027946
Kerajaan Sunda;Pangeran Walangsungsang;Sri Baduga Maharaja;Sri Baduga Maharaja;;;;;;;;;;;1423-01-01T00:00:00Z;1529-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q131955027;wikidata;1.0;False;;Pangeran Walangsungsang;0.0028628254536632192;5;0.0001293772641021218;0.9266035876997885;0.006164908013425225;5;0.0051334023345408555
Kesultanan Aceh;Jamalul Alam dari Aceh;Badrul Alam dari Aceh;Badrul Alam dari Aceh;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1736-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18206715;wikidata;1.0;False;;Jamalul Alam dari Aceh;0.004390713003413937;16;8.625150940141453e-06;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Alauddin Johan Syah;Sultan Alauddin Ahmad Syah;Sultan Alauddin Ahmad Syah;;;Sultan Alauddin Mahmud Syah I;;;;;;;;;1760-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204961;wikidata;1.0;False;;Sultan Alauddin Johan Syah;0.005053659228691363;16;8.625150940141453e-06;0.294424498031223;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Alauddin Mahmud Syah I;Sultan Alauddin Johan Syah;Sultan Alauddin Johan Syah;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1781-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204965;wikidata;1.0;False;;Sultan Alauddin Mahmud Syah I;0.003938655498129776;16;2.5875452820424358e-05;0.3255258591925983;0.04317422354211073;16;0.04325944454027946
Kerajaan Sunda;Prabu Gilingwesi;Rakeyan Medang;Rakeyan Medang;;;;;;;;;;;;;;;Wangsa Sailendra;http://www.wikidata.org/entity/Q134481514;wikidata;1.0;False;;Prabu Gilingwesi;0.0019439780925336215;5;0.0;0.679115792973057;0.006164908013425225;5;0.0051334023345408555
Kerajaan Sunda;Rakeyan Medang;Hariang Banga;Hariang Banga;;;;;;;;;;;;;;;Wangsa Sailendra;http://www.wikidata.org/entity/Q134481418;wikidata;1.0;False;;Rakeyan Medang;0.0027702880970530666;5;0.0017422804899085735;0.6213349345596119;0.006164908013425225;5;0.0051334023345408555
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Majapahit;Kusumawardhani;;;Wikramawardhana;Wikramawardhana;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;;;;;Wangsa Rajasa;http://www.wikidata.org/entity/Q119359616;wikidata;1.0;False;;Kusumawardhani;0.00236168119041596;8;0.0;0.4112340960649422;0.011990200389390741;8;0.059277787361278825
Kerajaan Sunda;Sri Baduga Maharaja;;;;;Pangeran Walangsungsang, Rara Santang;;;;;;;;;;;;;http://www.wikidata.org/entity/Q4201860;wikidata;1.0;False;;Sri Baduga Maharaja;0.003242186829090881;5;1.0062676096831694e-05;0.6213349345596119;0.006164908013425225;5;0.0051334023345408555
Kesultanan Demak;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;;;;;;;;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.004298662567649228;9;0.04616755793226381
Kerajaan Sunda;Rara Santang;Sri Baduga Maharaja;Sri Baduga Maharaja;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;Sunan Gunung Jati;;;;;;;;1426-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q136235790;wikidata;1.0;False;;Rara Santang;0.0028628254536632192;5;0.00818958081766431;1.0306233045258646;0.006164908013425225;5;0.0051334023345408555
Kesultanan Banten;Tirtayasa dari Banten;Abu al-Ma'ali;Abu al-Ma'ali;;;Abu an-Nasr;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;1631-01-01T00:00:00Z;1692-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q2914017;wikidata;1.0;False;;Tirtayasa dari Banten;0.004292838341475017;14;8.625150940141453e-06;0.559918125345013;0.015074013535885198;14;0.03701052268414697
Kerajaan Mataram;Dharmawangsa Teguh;;Makuthawangsawardhana;;;Istri Airlangga, Istri Sri Jayabhupati;;;;;;;;1000-01-01T00:00:00Z;1007-01-01T00:00:00Z;Mahendradatta;;;http://www.wikidata.org/entity/Q3276813;llm_imputed;0.9;False;Wikipedia Scrape;Dharmawangsa Teguh;0.0019439780925336215;4;0.0005865102639296188;0.5581106265512472;0.008512056163828458;4;0.0006813869242711748
Kerajaan Mataram;Mpu Sindok;;;;;Sri Isyana Tunggawijaya;;;;;;;;;0947-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q47684;wikidata;1.0;False;;Mpu Sindok;0.003230640166524118;4;0.0;0.8466496347290399;0.008512056163828458;4;0.0006813869242711748
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Raden Hamzah;Sunan Ampel;Sunan Ampel;;;Sunan Bayat;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;1423-01-01T00:00:00Z;1478-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q133605804;wikidata;1.0;False;;Raden Hamzah;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
